epoch: 0 || Train_reward: -31.640222798080597 || Final_Dis_Target:0.10166869166914584 || Continuity_Cost:0.008850818267092109 || Number_of_steps:100
epoch: 397 || Train_reward: -10.08021045157334 || Final_Dis_Target:0.010012861690020296 || Continuity_Cost:0.5692966748028994 || Number_of_steps:100
epoch: 398 || Train_reward: 29.337472809110817 || Final_Dis_Target:0.008664183492999416 || Continuity_Cost:0.00855770704220049 || Number_of_steps:2
epoch: 399 || Train_reward: 29.334120494606427 || Final_Dis_Target:0.00912978138214694 || Continuity_Cost:0.006088308509788476 || Number_of_steps:2
epoch: 400 || Train_reward: -10.430202921061214 || Final_Dis_Target:0.010737315432313925 || Continuity_Cost:0.6693095434457064 || Number_of_steps:100
epoch: 401 || Train_reward: 29.328432388053443 || Final_Dis_Target:0.009766562484073038 || Continuity_Cost:0.005344688906916417 || Number_of_steps:2
epoch: 402 || Train_reward: 29.328645995557615 || Final_Dis_Target:0.009929456042313007 || Continuity_Cost:0.0023586797397001646 || Number_of_steps:2
epoch: 403 || Train_reward: -10.319798722073887 || Final_Dis_Target:0.010504457635917397 || Continuity_Cost:0.6900468841195107 || Number_of_steps:100
epoch: 404 || Train_reward: 29.338391926779035 || Final_Dis_Target:0.008506864962330881 || Continuity_Cost:0.004165913560427725 || Number_of_steps:2
epoch: 405 || Train_reward: 29.34089880659065 || Final_Dis_Target:0.008058529065631911 || Continuity_Cost:0.0006715185463690432 || Number_of_steps:2
epoch: 406 || Train_reward: 29.340789568516477 || Final_Dis_Target:0.008161451922593734 || Continuity_Cost:0.002944174048025161 || Number_of_steps:2
epoch: 407 || Train_reward: 29.339916086247705 || Final_Dis_Target:0.008263242623525483 || Continuity_Cost:0.0007634610483364668 || Number_of_steps:2
epoch: 408 || Train_reward: 29.33909840373672 || Final_Dis_Target:0.00825447228361731 || Continuity_Cost:0.0040032624383457005 || Number_of_steps:2
epoch: 409 || Train_reward: 29.343224198269713 || Final_Dis_Target:0.007808756997250051 || Continuity_Cost:3.2886140477472736e-07 || Number_of_steps:2
epoch: 410 || Train_reward: 29.337934849397026 || Final_Dis_Target:0.00850633977563028 || Continuity_Cost:0.0003080299165958422 || Number_of_steps:2
epoch: 411 || Train_reward: 29.33600008884993 || Final_Dis_Target:0.008701529011684783 || Continuity_Cost:0.0018046554032480344 || Number_of_steps:2
epoch: 412 || Train_reward: 29.34153410322866 || Final_Dis_Target:0.008093307184583091 || Continuity_Cost:0.0036895693483529612 || Number_of_steps:2
epoch: 413 || Train_reward: 29.34081501990631 || Final_Dis_Target:0.00819392239865013 || Continuity_Cost:0.005017606963519938 || Number_of_steps:2
epoch: 414 || Train_reward: 29.336412072201245 || Final_Dis_Target:0.008880167594224988 || Continuity_Cost:0.019095389870926738 || Number_of_steps:2
epoch: 415 || Train_reward: 29.33686734332828 || Final_Dis_Target:0.008542330936245138 || Continuity_Cost:0.0037242149119265378 || Number_of_steps:2
epoch: 416 || Train_reward: 29.3398252920508 || Final_Dis_Target:0.008262638714704583 || Continuity_Cost:0.0007956757144711446 || Number_of_steps:2
epoch: 417 || Train_reward: 29.341831521874703 || Final_Dis_Target:0.007963970846596799 || Continuity_Cost:0.0002636063300087699 || Number_of_steps:2
epoch: 418 || Train_reward: 29.341253727815808 || Final_Dis_Target:0.008075176915216625 || Continuity_Cost:0.00040820900721882936 || Number_of_steps:2
epoch: 419 || Train_reward: 29.337703874120333 || Final_Dis_Target:0.008550439048631172 || Continuity_Cost:0.0009089367267733905 || Number_of_steps:2
epoch: 420 || Train_reward: 29.3382232248232 || Final_Dis_Target:0.008558782682581619 || Continuity_Cost:0.006659255450358614 || Number_of_steps:2
epoch: 421 || Train_reward: 29.340745798381906 || Final_Dis_Target:0.008138408525214616 || Continuity_Cost:0.0005624191999231698 || Number_of_steps:2
epoch: 422 || Train_reward: 29.33665109224281 || Final_Dis_Target:0.008814639297457924 || Continuity_Cost:0.011998184345429763 || Number_of_steps:2
epoch: 423 || Train_reward: 29.330653205655324 || Final_Dis_Target:0.009642588096374746 || Continuity_Cost:0.003882488454109989 || Number_of_steps:2
epoch: 424 || Train_reward: 29.333138316189636 || Final_Dis_Target:0.009264732167419736 || Continuity_Cost:0.0040954400901682675 || Number_of_steps:2
epoch: 425 || Train_reward: 29.329057254798055 || Final_Dis_Target:0.009710198047259118 || Continuity_Cost:0.0015444644304807298 || Number_of_steps:2
epoch: 426 || Train_reward: 29.333216315143122 || Final_Dis_Target:0.009093100954142187 || Continuity_Cost:0.002056439370790031 || Number_of_steps:2
epoch: 427 || Train_reward: 29.334598438453497 || Final_Dis_Target:0.008907373857715235 || Continuity_Cost:0.0014803492376813665 || Number_of_steps:2
epoch: 428 || Train_reward: 29.3328663984717 || Final_Dis_Target:0.009265346248184111 || Continuity_Cost:0.0017182515875902027 || Number_of_steps:2
epoch: 429 || Train_reward: 29.33165110934935 || Final_Dis_Target:0.009405354996092394 || Continuity_Cost:6.007805382068909e-05 || Number_of_steps:2
epoch: 430 || Train_reward: -10.248487395976557 || Final_Dis_Target:0.010355729379103722 || Continuity_Cost:0.6025700829923153 || Number_of_steps:100
epoch: 431 || Train_reward: 29.332310809938086 || Final_Dis_Target:0.009323406971293628 || Continuity_Cost:0.000365100731869461 || Number_of_steps:2
epoch: 432 || Train_reward: 29.334079820076635 || Final_Dis_Target:0.00892376694614557 || Continuity_Cost:0.004875263766734861 || Number_of_steps:2
epoch: 433 || Train_reward: 29.330798430218156 || Final_Dis_Target:0.00951695158256419 || Continuity_Cost:9.138777841144474e-05 || Number_of_steps:2
epoch: 434 || Train_reward: 29.331411072032946 || Final_Dis_Target:0.009428599711668274 || Continuity_Cost:3.626449824878364e-05 || Number_of_steps:2
epoch: 435 || Train_reward: 29.331561659332714 || Final_Dis_Target:0.009319266536691044 || Continuity_Cost:0.0026677751520765014 || Number_of_steps:2
epoch: 436 || Train_reward: 29.339514160363052 || Final_Dis_Target:0.008292058305279865 || Continuity_Cost:0.0005821706054121023 || Number_of_steps:2
epoch: 437 || Train_reward: 29.333532187414544 || Final_Dis_Target:0.009241660903062991 || Continuity_Cost:0.008002844697330147 || Number_of_steps:2
epoch: 438 || Train_reward: 29.328899366270154 || Final_Dis_Target:0.009812676248669529 || Continuity_Cost:3.767271152810281e-05 || Number_of_steps:2
epoch: 439 || Train_reward: 29.32812180035303 || Final_Dis_Target:0.009797307395003164 || Continuity_Cost:0.005371545921661891 || Number_of_steps:2
epoch: 440 || Train_reward: 29.333319702530265 || Final_Dis_Target:0.009066928364207976 || Continuity_Cost:0.002438577030261513 || Number_of_steps:2
epoch: 441 || Train_reward: 29.33982298231094 || Final_Dis_Target:0.008160058775947394 || Continuity_Cost:0.003507955261738971 || Number_of_steps:2
epoch: 442 || Train_reward: 29.33474527766894 || Final_Dis_Target:0.008949356677176083 || Continuity_Cost:6.387511461980466e-05 || Number_of_steps:2
epoch: 443 || Train_reward: 29.32840354818785 || Final_Dis_Target:0.009972282080029822 || Continuity_Cost:0.00263948313659057 || Number_of_steps:2
epoch: 444 || Train_reward: 29.33159802763495 || Final_Dis_Target:0.009394592573847933 || Continuity_Cost:9.105411180598821e-06 || Number_of_steps:2
epoch: 445 || Train_reward: 29.339591937323043 || Final_Dis_Target:0.008273070993477261 || Continuity_Cost:6.229744542451954e-06 || Number_of_steps:2
epoch: 446 || Train_reward: 29.339453691687385 || Final_Dis_Target:0.008352434710074826 || Continuity_Cost:0.004264154631528072 || Number_of_steps:2
epoch: 447 || Train_reward: -10.11716350173288 || Final_Dis_Target:0.01008701088419346 || Continuity_Cost:0.525183230638504 || Number_of_steps:100
epoch: 448 || Train_reward: 29.328039495223845 || Final_Dis_Target:0.009797457926410581 || Continuity_Cost:0.006778686656616628 || Number_of_steps:2
epoch: 449 || Train_reward: 29.33609359314943 || Final_Dis_Target:0.008667763807051658 || Continuity_Cost:0.002469410355843138 || Number_of_steps:2
epoch: 450 || Train_reward: 29.34008866085323 || Final_Dis_Target:0.008207164530913474 || Continuity_Cost:5.9624875348163187e-05 || Number_of_steps:2
epoch: 451 || Train_reward: 29.337557947203422 || Final_Dis_Target:0.00861059994388139 || Continuity_Cost:0.002439569834677968 || Number_of_steps:2
epoch: 452 || Train_reward: 29.334862196117857 || Final_Dis_Target:0.008997066150129306 || Continuity_Cost:0.002352750743739307 || Number_of_steps:2
epoch: 453 || Train_reward: 29.33407509426099 || Final_Dis_Target:0.008923067268769324 || Continuity_Cost:0.004903963417746127 || Number_of_steps:2
epoch: 454 || Train_reward: 29.337949363328978 || Final_Dis_Target:0.008410563054259688 || Continuity_Cost:0.003967218435718678 || Number_of_steps:2
epoch: 455 || Train_reward: 29.342377690238266 || Final_Dis_Target:0.007872540860741236 || Continuity_Cost:0.0012329874152783304 || Number_of_steps:2
epoch: 456 || Train_reward: 29.339366277878796 || Final_Dis_Target:0.008296270784147517 || Continuity_Cost:2.3483863742512767e-06 || Number_of_steps:2
epoch: 457 || Train_reward: 29.33710202025991 || Final_Dis_Target:0.008666909875644 || Continuity_Cost:0.0022797592464485206 || Number_of_steps:2
epoch: 458 || Train_reward: 29.337274063479537 || Final_Dis_Target:0.008489527871128822 || Continuity_Cost:0.0033783449907787144 || Number_of_steps:2
epoch: 459 || Train_reward: 29.34259883367119 || Final_Dis_Target:0.007893572951797748 || Continuity_Cost:7.760285711810866e-05 || Number_of_steps:2
epoch: 460 || Train_reward: 29.334725060200498 || Final_Dis_Target:0.008896517122873449 || Continuity_Cost:0.0006086293524276698 || Number_of_steps:2
epoch: 461 || Train_reward: 29.32907388023363 || Final_Dis_Target:0.009813444550550188 || Continuity_Cost:0.000657504597256775 || Number_of_steps:2
epoch: 462 || Train_reward: 29.332940107992435 || Final_Dis_Target:0.00910123793568261 || Continuity_Cost:0.0032953965273918584 || Number_of_steps:2
epoch: 463 || Train_reward: 29.332007305266682 || Final_Dis_Target:0.009176369887131273 || Continuity_Cost:0.010583485709503293 || Number_of_steps:2
epoch: 464 || Train_reward: 29.33540071785943 || Final_Dis_Target:0.008855393170316394 || Continuity_Cost:0.00020165300611552084 || Number_of_steps:2
epoch: 465 || Train_reward: 29.33201430800481 || Final_Dis_Target:0.00940517564728502 || Continuity_Cost:0.001762196006893646 || Number_of_steps:2
epoch: 466 || Train_reward: 29.33430352721223 || Final_Dis_Target:0.00902104980829009 || Continuity_Cost:0.0001388107648381265 || Number_of_steps:2
epoch: 467 || Train_reward: 29.33876858874592 || Final_Dis_Target:0.008406713011919552 || Continuity_Cost:0.0006248075806070119 || Number_of_steps:2
epoch: 468 || Train_reward: 29.34162940722619 || Final_Dis_Target:0.008090837606591433 || Continuity_Cost:0.005954371954430826 || Number_of_steps:2
epoch: 469 || Train_reward: 29.341358216205407 || Final_Dis_Target:0.008175537896475354 || Continuity_Cost:0.014673927216790617 || Number_of_steps:2
epoch: 470 || Train_reward: -10.08325383047866 || Final_Dis_Target:0.01002182754042036 || Continuity_Cost:0.4161482211202383 || Number_of_steps:100
epoch: 471 || Train_reward: 29.3390085176766 || Final_Dis_Target:0.00830836351414728 || Continuity_Cost:0.00034263973702763906 || Number_of_steps:2
epoch: 472 || Train_reward: 29.343209492845407 || Final_Dis_Target:0.0078018951553826665 || Continuity_Cost:0.00018308402331967955 || Number_of_steps:2
epoch: 473 || Train_reward: 29.339290652288316 || Final_Dis_Target:0.008427423495092947 || Continuity_Cost:0.010898958862526342 || Number_of_steps:2
epoch: 474 || Train_reward: 29.333779220208864 || Final_Dis_Target:0.009227737520480386 || Continuity_Cost:0.008516391244484112 || Number_of_steps:2
epoch: 475 || Train_reward: 29.332674781953493 || Final_Dis_Target:0.009293619380333957 || Continuity_Cost:0.0017395004761056043 || Number_of_steps:2
epoch: 476 || Train_reward: 29.335345658504362 || Final_Dis_Target:0.008703191220416705 || Continuity_Cost:0.010345373448217288 || Number_of_steps:2
epoch: 477 || Train_reward: 29.337413786776118 || Final_Dis_Target:0.008617450483003304 || Continuity_Cost:0.001986238385143224 || Number_of_steps:2
epoch: 478 || Train_reward: 29.333984805383142 || Final_Dis_Target:0.009062821216395267 || Continuity_Cost:0.00020985219180147396 || Number_of_steps:2
epoch: 479 || Train_reward: 29.332317308635595 || Final_Dis_Target:0.009423710663881328 || Continuity_Cost:0.006731159373885021 || Number_of_steps:2
epoch: 480 || Train_reward: 29.33565521107834 || Final_Dis_Target:0.008842317219753218 || Continuity_Cost:0.001135818183684023 || Number_of_steps:2
epoch: 481 || Train_reward: 29.336613503535908 || Final_Dis_Target:0.008638180707273952 || Continuity_Cost:0.0003534510142344516 || Number_of_steps:2
epoch: 482 || Train_reward: 29.336587522859904 || Final_Dis_Target:0.008681259518546796 || Continuity_Cost:7.932047196845815e-05 || Number_of_steps:2
epoch: 483 || Train_reward: 29.3380860283142 || Final_Dis_Target:0.00853954838739476 || Continuity_Cost:0.0037385278119472787 || Number_of_steps:2
epoch: 484 || Train_reward: 29.337062450566 || Final_Dis_Target:0.008685072858190562 || Continuity_Cost:0.0028414760890882462 || Number_of_steps:2
epoch: 485 || Train_reward: 29.33752564934085 || Final_Dis_Target:0.008439054276937436 || Continuity_Cost:0.005927778329350986 || Number_of_steps:2
epoch: 486 || Train_reward: 29.34020771021741 || Final_Dis_Target:0.008140999033672146 || Continuity_Cost:0.0008702097147761378 || Number_of_steps:2
epoch: 487 || Train_reward: 29.339742533060164 || Final_Dis_Target:0.008309703098915051 || Continuity_Cost:0.002415381641185377 || Number_of_steps:2
epoch: 488 || Train_reward: 29.33571031772962 || Final_Dis_Target:0.008769023111463735 || Continuity_Cost:0.0003668653562272084 || Number_of_steps:2
epoch: 489 || Train_reward: 29.33491344700075 || Final_Dis_Target:0.00888786612823857 || Continuity_Cost:0.0001460443741052586 || Number_of_steps:2
epoch: 490 || Train_reward: 29.33083016496107 || Final_Dis_Target:0.009494701031402496 || Continuity_Cost:7.258163918777427e-05 || Number_of_steps:2
epoch: 491 || Train_reward: 29.334586914451513 || Final_Dis_Target:0.008947477143097028 || Continuity_Cost:8.231830292970699e-05 || Number_of_steps:2
epoch: 492 || Train_reward: 29.338573383380695 || Final_Dis_Target:0.008312124638293198 || Continuity_Cost:0.0045875320211052895 || Number_of_steps:2
epoch: 493 || Train_reward: 29.336183381742327 || Final_Dis_Target:0.008758317213525785 || Continuity_Cost:0.0004409851953823818 || Number_of_steps:2
epoch: 494 || Train_reward: 29.33624248943303 || Final_Dis_Target:0.008743628074016022 || Continuity_Cost:0.00011170540119564976 || Number_of_steps:2
epoch: 495 || Train_reward: 29.3286816470885 || Final_Dis_Target:0.009777376569578375 || Continuity_Cost:0.0016920850612223148 || Number_of_steps:2
epoch: 496 || Train_reward: 29.332863090558153 || Final_Dis_Target:0.009090158161328878 || Continuity_Cost:0.006110927643021569 || Number_of_steps:2
epoch: 497 || Train_reward: 29.336842950117923 || Final_Dis_Target:0.008660200275490209 || Continuity_Cost:0.00035520906749297865 || Number_of_steps:2
epoch: 498 || Train_reward: 29.332593184736588 || Final_Dis_Target:0.009330553017899665 || Continuity_Cost:0.00306744514091406 || Number_of_steps:2
epoch: 499 || Train_reward: -10.387645268152582 || Final_Dis_Target:0.010647770617837485 || Continuity_Cost:0.5231703631579876 || Number_of_steps:100
epoch: 500 || Train_reward: 29.33127382666211 || Final_Dis_Target:0.009512351156325791 || Continuity_Cost:0.0022856555006001145 || Number_of_steps:2
epoch: 501 || Train_reward: -10.23419946397695 || Final_Dis_Target:0.010327894365671268 || Continuity_Cost:0.4531612154096365 || Number_of_steps:100
epoch: 502 || Train_reward: 29.338646090552775 || Final_Dis_Target:0.008404720242909452 || Continuity_Cost:4.919177740703162e-05 || Number_of_steps:2
epoch: 503 || Train_reward: 29.33368123884882 || Final_Dis_Target:0.0090688974512467 || Continuity_Cost:0.0001388039777339145 || Number_of_steps:2
epoch: 504 || Train_reward: 29.330832418837648 || Final_Dis_Target:0.009532928474672613 || Continuity_Cost:5.7143068943332764e-05 || Number_of_steps:2
epoch: 505 || Train_reward: 29.339382978443776 || Final_Dis_Target:0.00833404296387476 || Continuity_Cost:0.001186096324090613 || Number_of_steps:2
epoch: 506 || Train_reward: 29.34333576067577 || Final_Dis_Target:0.007787747388812151 || Continuity_Cost:0.0004400827037898125 || Number_of_steps:2
epoch: 507 || Train_reward: 29.340199609622566 || Final_Dis_Target:0.008242189346441504 || Continuity_Cost:0.0022641941541223787 || Number_of_steps:2
epoch: 508 || Train_reward: 29.33582242653467 || Final_Dis_Target:0.00866880573472156 || Continuity_Cost:0.004894005905953236 || Number_of_steps:2
epoch: 509 || Train_reward: 29.341177687061744 || Final_Dis_Target:0.008111083661656632 || Continuity_Cost:0.0022231213733903132 || Number_of_steps:2
epoch: 510 || Train_reward: 29.340852397994333 || Final_Dis_Target:0.008161468211214358 || Continuity_Cost:0.0020271714674890973 || Number_of_steps:2
epoch: 511 || Train_reward: 29.339284828147537 || Final_Dis_Target:0.008396695221993248 || Continuity_Cost:0.005307988976710476 || Number_of_steps:2
epoch: 512 || Train_reward: 29.33179519525186 || Final_Dis_Target:0.009388556019799871 || Continuity_Cost:0.00023478264665754978 || Number_of_steps:2
epoch: 513 || Train_reward: 29.334992086902403 || Final_Dis_Target:0.008979959681106986 || Continuity_Cost:0.0023092930860002525 || Number_of_steps:2
epoch: 514 || Train_reward: 29.33945827362486 || Final_Dis_Target:0.008245705480355334 || Continuity_Cost:0.0009280214726459235 || Number_of_steps:2
epoch: 515 || Train_reward: 29.340479640586352 || Final_Dis_Target:0.008151755063079911 || Continuity_Cost:6.339215730122305e-06 || Number_of_steps:2
epoch: 516 || Train_reward: 29.33862598697639 || Final_Dis_Target:0.008315995532244696 || Continuity_Cost:0.00328510686813388 || Number_of_steps:2
epoch: 517 || Train_reward: 29.337500766873887 || Final_Dis_Target:0.008494024931088284 || Continuity_Cost:0.0012185776540718507 || Number_of_steps:2
epoch: 518 || Train_reward: 29.337607041961196 || Final_Dis_Target:0.008469279083993387 || Continuity_Cost:0.0014461938008025754 || Number_of_steps:2
epoch: 519 || Train_reward: 29.34050713508607 || Final_Dis_Target:0.008200025114422386 || Continuity_Cost:0.0026683266696636565 || Number_of_steps:2
epoch: 520 || Train_reward: 29.338090529253112 || Final_Dis_Target:0.008508371891559655 || Continuity_Cost:0.0008915603757486679 || Number_of_steps:2
epoch: 521 || Train_reward: 29.33436354389774 || Final_Dis_Target:0.008888380773255444 || Continuity_Cost:0.005588728527072817 || Number_of_steps:2
epoch: 522 || Train_reward: 29.330126755500814 || Final_Dis_Target:0.009871608941709447 || Continuity_Cost:0.02358069032197818 || Number_of_steps:2
epoch: 523 || Train_reward: 29.330464756715735 || Final_Dis_Target:0.009540262663536489 || Continuity_Cost:0.0004451823315321235 || Number_of_steps:2
epoch: 524 || Train_reward: -10.097211438510952 || Final_Dis_Target:0.010047507320986186 || Continuity_Cost:0.3775249933823943 || Number_of_steps:100
epoch: 525 || Train_reward: 29.336466230546247 || Final_Dis_Target:0.008700416456012694 || Continuity_Cost:0.00016270141713903286 || Number_of_steps:2
epoch: 526 || Train_reward: 29.336301302434666 || Final_Dis_Target:0.008732555156385758 || Continuity_Cost:0.00019748015347431647 || Number_of_steps:2
epoch: 527 || Train_reward: 29.336626773915352 || Final_Dis_Target:0.008743172598943898 || Continuity_Cost:0.00290056414087303 || Number_of_steps:2
epoch: 528 || Train_reward: 29.335489087380182 || Final_Dis_Target:0.00895030762365229 || Continuity_Cost:0.007093714521033689 || Number_of_steps:2
epoch: 529 || Train_reward: 29.335786558836578 || Final_Dis_Target:0.008841225846505336 || Continuity_Cost:0.0014753943105461076 || Number_of_steps:2
epoch: 530 || Train_reward: 29.336879201252362 || Final_Dis_Target:0.008568643435894288 || Continuity_Cost:0.0016189163943636231 || Number_of_steps:2
epoch: 531 || Train_reward: 29.337103017952924 || Final_Dis_Target:0.008589473320652442 || Continuity_Cost:8.179392807505792e-06 || Number_of_steps:2
epoch: 532 || Train_reward: 29.333558976074944 || Final_Dis_Target:0.009138317025119549 || Continuity_Cost:0.0004339719453128055 || Number_of_steps:2
epoch: 533 || Train_reward: 29.33371686601088 || Final_Dis_Target:0.00907596258938723 || Continuity_Cost:7.52050709706964e-05 || Number_of_steps:2
epoch: 534 || Train_reward: 29.33355236084503 || Final_Dis_Target:0.009071014317156944 || Continuity_Cost:0.00030264482120401226 || Number_of_steps:2
epoch: 535 || Train_reward: 29.329829773368843 || Final_Dis_Target:0.009600297519960454 || Continuity_Cost:0.0011524468391144183 || Number_of_steps:2
epoch: 536 || Train_reward: 29.32829642980414 || Final_Dis_Target:0.009820800205516114 || Continuity_Cost:0.0030810610041953623 || Number_of_steps:2
epoch: 537 || Train_reward: 29.331923249654285 || Final_Dis_Target:0.009285613648091525 || Continuity_Cost:0.0011523684406711254 || Number_of_steps:2
epoch: 538 || Train_reward: 29.32801990547347 || Final_Dis_Target:0.009961210313756113 || Continuity_Cost:7.16455758720258e-05 || Number_of_steps:2
epoch: 539 || Train_reward: -10.077962734713365 || Final_Dis_Target:0.010009327230999813 || Continuity_Cost:0.39068260230123997 || Number_of_steps:100
epoch: 540 || Train_reward: 29.33815313784499 || Final_Dis_Target:0.008511266654570396 || Continuity_Cost:0.0017974954971577972 || Number_of_steps:2
epoch: 541 || Train_reward: 29.337575547092456 || Final_Dis_Target:0.008664611892574009 || Continuity_Cost:0.008559032721677795 || Number_of_steps:2
epoch: 542 || Train_reward: 29.340602742773243 || Final_Dis_Target:0.008141878735449457 || Continuity_Cost:9.243995577890018e-05 || Number_of_steps:2
epoch: 543 || Train_reward: 29.336024190920917 || Final_Dis_Target:0.00879199119034887 || Continuity_Cost:0.0009552431947668083 || Number_of_steps:2
epoch: 544 || Train_reward: 29.333743530997936 || Final_Dis_Target:0.009164177836711546 || Continuity_Cost:0.0036446956073632464 || Number_of_steps:2
epoch: 545 || Train_reward: -10.091549977285357 || Final_Dis_Target:0.01003503939274846 || Continuity_Cost:0.2942853607237339 || Number_of_steps:100
epoch: 546 || Train_reward: 29.331437464659164 || Final_Dis_Target:0.009358149675252605 || Continuity_Cost:0.001144324050983414 || Number_of_steps:2
epoch: 547 || Train_reward: 29.338952119473845 || Final_Dis_Target:0.00833541488225738 || Continuity_Cost:1.5838935496503836e-05 || Number_of_steps:2
epoch: 548 || Train_reward: 29.330788848518644 || Final_Dis_Target:0.009528474222607932 || Continuity_Cost:0.00012767259249812923 || Number_of_steps:2
epoch: 549 || Train_reward: -10.299121661209194 || Final_Dis_Target:0.01046379997952845 || Continuity_Cost:0.28857626020908356 || Number_of_steps:100
epoch: 550 || Train_reward: 29.3310737290365 || Final_Dis_Target:0.00957546119329176 || Continuity_Cost:0.002332262374693528 || Number_of_steps:2
epoch: 551 || Train_reward: 29.333303484234897 || Final_Dis_Target:0.009077448662446563 || Continuity_Cost:0.002012469485634938 || Number_of_steps:2
epoch: 552 || Train_reward: 29.33816954072333 || Final_Dis_Target:0.008409388573875753 || Continuity_Cost:0.0010376855243521277 || Number_of_steps:2
epoch: 553 || Train_reward: 29.33896011767644 || Final_Dis_Target:0.008386847996644659 || Continuity_Cost:0.0013604894775198773 || Number_of_steps:2
epoch: 554 || Train_reward: 29.334693599730855 || Final_Dis_Target:0.008978845539917917 || Continuity_Cost:0.0006269756795518333 || Number_of_steps:2
epoch: 555 || Train_reward: 29.33938006664646 || Final_Dis_Target:0.008302234508684772 || Continuity_Cost:0.00012364874919512658 || Number_of_steps:2
epoch: 556 || Train_reward: 29.341717750482132 || Final_Dis_Target:0.007937637329886397 || Continuity_Cost:0.002171519008697942 || Number_of_steps:2
epoch: 557 || Train_reward: 29.339218560071586 || Final_Dis_Target:0.008253675443957505 || Continuity_Cost:0.0017285097783314995 || Number_of_steps:2
epoch: 558 || Train_reward: 29.336589485469304 || Final_Dis_Target:0.008630818729129549 || Continuity_Cost:0.0005992028036416741 || Number_of_steps:2
epoch: 559 || Train_reward: 29.333365522064657 || Final_Dis_Target:0.009026013244047048 || Continuity_Cost:0.004406616790220141 || Number_of_steps:2
epoch: 560 || Train_reward: 29.33484650279279 || Final_Dis_Target:0.008920077276599447 || Continuity_Cost:1.2888839329150414e-06 || Number_of_steps:2
epoch: 561 || Train_reward: 29.332804954120167 || Final_Dis_Target:0.009246560868763827 || Continuity_Cost:0.00041977318687713705 || Number_of_steps:2
epoch: 562 || Train_reward: 29.328732598694376 || Final_Dis_Target:0.009877485733251123 || Continuity_Cost:0.001204905038321158 || Number_of_steps:2
epoch: 563 || Train_reward: 29.329560728989414 || Final_Dis_Target:0.009715516167427756 || Continuity_Cost:6.183453251651372e-05 || Number_of_steps:2
epoch: 564 || Train_reward: 29.332598776897118 || Final_Dis_Target:0.009132181017778301 || Continuity_Cost:0.0060985275922575966 || Number_of_steps:2
epoch: 565 || Train_reward: 29.33683123105557 || Final_Dis_Target:0.008601315367705625 || Continuity_Cost:0.0009422517905477434 || Number_of_steps:2
epoch: 566 || Train_reward: 29.33030495858201 || Final_Dis_Target:0.009658897012608256 || Continuity_Cost:0.0015765064745210111 || Number_of_steps:2
epoch: 567 || Train_reward: 29.331043481067802 || Final_Dis_Target:0.009399617269919723 || Continuity_Cost:0.002522002614568919 || Number_of_steps:2
epoch: 568 || Train_reward: 29.334627847471168 || Final_Dis_Target:0.009006037432788286 || Continuity_Cost:0.0010652128366928082 || Number_of_steps:2
epoch: 569 || Train_reward: 29.335308287523326 || Final_Dis_Target:0.008958980408776797 || Continuity_Cost:0.005954535663477145 || Number_of_steps:2
epoch: 570 || Train_reward: 29.332123192742316 || Final_Dis_Target:0.009337314860671114 || Continuity_Cost:0.00012895501413368038 || Number_of_steps:2
epoch: 571 || Train_reward: 29.333815456060982 || Final_Dis_Target:0.008916959617326579 || Continuity_Cost:0.010188713349634781 || Number_of_steps:2
epoch: 572 || Train_reward: 29.33596363224882 || Final_Dis_Target:0.008722400838971795 || Continuity_Cost:0.0005821682862006128 || Number_of_steps:2
epoch: 573 || Train_reward: 29.33386886655376 || Final_Dis_Target:0.008992021234636731 || Continuity_Cost:0.0018844670194084756 || Number_of_steps:2
epoch: 574 || Train_reward: 29.331450854484412 || Final_Dis_Target:0.009368058103495893 || Continuity_Cost:0.0010206124898104463 || Number_of_steps:2
epoch: 575 || Train_reward: 29.33691651660105 || Final_Dis_Target:0.008639444275097566 || Continuity_Cost:9.201411899084633e-05 || Number_of_steps:2
epoch: 576 || Train_reward: 29.337790538346106 || Final_Dis_Target:0.008459965203067141 || Continuity_Cost:0.0009252281415683683 || Number_of_steps:2
epoch: 577 || Train_reward: 29.336363396995427 || Final_Dis_Target:0.008752809867780615 || Continuity_Cost:0.0013198100532463286 || Number_of_steps:2
epoch: 578 || Train_reward: 29.336242401293536 || Final_Dis_Target:0.008798494771001137 || Continuity_Cost:0.0035418936022324488 || Number_of_steps:2
epoch: 579 || Train_reward: 29.335136828545803 || Final_Dis_Target:0.008794183605562386 || Continuity_Cost:0.003267412103014067 || Number_of_steps:2
epoch: 580 || Train_reward: 29.340066347750017 || Final_Dis_Target:0.00824218307139294 || Continuity_Cost:0.0010661893611541018 || Number_of_steps:2
epoch: 581 || Train_reward: 29.338542284884863 || Final_Dis_Target:0.008442188046943227 || Continuity_Cost:0.0013770724763162434 || Number_of_steps:2
epoch: 582 || Train_reward: 29.33626873700404 || Final_Dis_Target:0.008742123541040637 || Continuity_Cost:0.00013388371371547692 || Number_of_steps:2
epoch: 583 || Train_reward: 29.3344188116861 || Final_Dis_Target:0.008960245010530977 || Continuity_Cost:5.244354497335735e-05 || Number_of_steps:2
epoch: 584 || Train_reward: 29.334503874728785 || Final_Dis_Target:0.008922520817798695 || Continuity_Cost:0.0008553713087167125 || Number_of_steps:2
