epoch: 0 || Train_reward: -64.81135874431692 || Final_Dis_Target:0.5818246049628325 || Continuity_Cost:0.20687484777537143 || Number_of_steps:100
epoch: 347 || Train_reward: -4.060154096883384 || Final_Dis_Target:0.4349180624209297 || Continuity_Cost:1.2537511169922935 || Number_of_steps:10
epoch: 348 || Train_reward: -4.390372865032159 || Final_Dis_Target:0.5589414770558973 || Continuity_Cost:1.2077610385100424 || Number_of_steps:10
epoch: 349 || Train_reward: -4.876096974208686 || Final_Dis_Target:0.6092698915327854 || Continuity_Cost:1.283267991653885 || Number_of_steps:11
epoch: 350 || Train_reward: -5.053007111438378 || Final_Dis_Target:0.6059168796263279 || Continuity_Cost:1.1195590104079283 || Number_of_steps:11
epoch: 351 || Train_reward: -4.503277056907354 || Final_Dis_Target:0.43541850453061204 || Continuity_Cost:1.1786165683633663 || Number_of_steps:11
epoch: 352 || Train_reward: -5.037539122285868 || Final_Dis_Target:0.6080863658299265 || Continuity_Cost:1.230430778306251 || Number_of_steps:11
epoch: 353 || Train_reward: -4.866340013083155 || Final_Dis_Target:0.5900785056739468 || Continuity_Cost:1.567086938104319 || Number_of_steps:11
epoch: 354 || Train_reward: -4.8500921659217635 || Final_Dis_Target:0.5797637571640811 || Continuity_Cost:1.3503755046901937 || Number_of_steps:11
epoch: 355 || Train_reward: -3.991314654362209 || Final_Dis_Target:0.4776718692355285 || Continuity_Cost:1.1536628650389367 || Number_of_steps:10
epoch: 356 || Train_reward: 27.954285666106617 || Final_Dis_Target:0.013533728761913864 || Continuity_Cost:1.0464304083579794 || Number_of_steps:13
epoch: 357 || Train_reward: -4.329127723266367 || Final_Dis_Target:0.5981384158643023 || Continuity_Cost:1.6184087700054761 || Number_of_steps:10
epoch: 358 || Train_reward: 28.699891808546283 || Final_Dis_Target:0.013712905926152751 || Continuity_Cost:1.3210638958662229 || Number_of_steps:7
epoch: 359 || Train_reward: -6.562782694517064 || Final_Dis_Target:0.34280578667006417 || Continuity_Cost:1.0366567753599458 || Number_of_steps:19
epoch: 360 || Train_reward: 28.61015282061896 || Final_Dis_Target:0.011480816713078294 || Continuity_Cost:1.3849620124155557 || Number_of_steps:8
epoch: 361 || Train_reward: 29.05120786389394 || Final_Dis_Target:0.011790833965801885 || Continuity_Cost:0.5515500273456225 || Number_of_steps:6
epoch: 362 || Train_reward: 29.499428530110926 || Final_Dis_Target:0.009688115993092087 || Continuity_Cost:0.10198012181239241 || Number_of_steps:2
epoch: 363 || Train_reward: -4.146244436135672 || Final_Dis_Target:0.35827619046992787 || Continuity_Cost:1.158250579986092 || Number_of_steps:13
epoch: 364 || Train_reward: 29.046919946822293 || Final_Dis_Target:0.01552046521714383 || Continuity_Cost:2.1548269085357803 || Number_of_steps:4
epoch: 365 || Train_reward: 29.069661530175235 || Final_Dis_Target:0.012069848703179165 || Continuity_Cost:2.492565080905474 || Number_of_steps:4
epoch: 366 || Train_reward: 29.09146070281649 || Final_Dis_Target:0.011974054303734622 || Continuity_Cost:2.5399773624219577 || Number_of_steps:4
epoch: 367 || Train_reward: 29.104637387689976 || Final_Dis_Target:0.011101095617188342 || Continuity_Cost:2.9813528716548197 || Number_of_steps:4
epoch: 368 || Train_reward: -4.379159108978188 || Final_Dis_Target:0.5347615866514212 || Continuity_Cost:1.0629448040806986 || Number_of_steps:11
epoch: 369 || Train_reward: -4.134472996868977 || Final_Dis_Target:0.5518051105097928 || Continuity_Cost:1.7625161528855886 || Number_of_steps:10
epoch: 370 || Train_reward: 29.08739953509046 || Final_Dis_Target:0.010892830931461078 || Continuity_Cost:2.634091204463208 || Number_of_steps:4
epoch: 371 || Train_reward: -3.930127434915638 || Final_Dis_Target:0.5254151663617649 || Continuity_Cost:1.8863938813647008 || Number_of_steps:10
epoch: 372 || Train_reward: -4.398592941588005 || Final_Dis_Target:0.5974393015290828 || Continuity_Cost:1.4849973604307711 || Number_of_steps:10
epoch: 373 || Train_reward: -3.661302386056408 || Final_Dis_Target:0.37103098987216737 || Continuity_Cost:1.7833736362806674 || Number_of_steps:11
epoch: 374 || Train_reward: 29.01741127379387 || Final_Dis_Target:0.013499029390560803 || Continuity_Cost:1.8409680107476882 || Number_of_steps:4
epoch: 375 || Train_reward: 29.07531696961371 || Final_Dis_Target:0.011512013135368898 || Continuity_Cost:1.9335405109343162 || Number_of_steps:4
epoch: 376 || Train_reward: 28.204707430199125 || Final_Dis_Target:0.011041650209676575 || Continuity_Cost:1.5697369736159488 || Number_of_steps:12
epoch: 377 || Train_reward: 29.500125681480927 || Final_Dis_Target:0.009108808682570912 || Continuity_Cost:0.35333804711452693 || Number_of_steps:2
epoch: 378 || Train_reward: 29.079889337003852 || Final_Dis_Target:0.011037348162791099 || Continuity_Cost:2.2009807332328113 || Number_of_steps:4
epoch: 379 || Train_reward: 29.09307662663834 || Final_Dis_Target:0.010765272534780638 || Continuity_Cost:2.2971049335375304 || Number_of_steps:4
epoch: 380 || Train_reward: 29.079418459546 || Final_Dis_Target:0.011053710404544378 || Continuity_Cost:2.6095058948851655 || Number_of_steps:4
epoch: 381 || Train_reward: -3.8199320220809874 || Final_Dis_Target:0.8488317887759009 || Continuity_Cost:1.6059995853390765 || Number_of_steps:7
epoch: 382 || Train_reward: 28.934255986621064 || Final_Dis_Target:0.016049891187976405 || Continuity_Cost:2.122101061551921 || Number_of_steps:5
epoch: 383 || Train_reward: 29.618330293263348 || Final_Dis_Target:0.013610735636059345 || Continuity_Cost:nan || Number_of_steps:1
epoch: 384 || Train_reward: -4.495095556400943 || Final_Dis_Target:0.49862721456180653 || Continuity_Cost:1.422876062150432 || Number_of_steps:12
epoch: 385 || Train_reward: -3.5743465328716724 || Final_Dis_Target:0.4752545533582291 || Continuity_Cost:1.682350800310705 || Number_of_steps:9
epoch: 386 || Train_reward: -4.61918715585378 || Final_Dis_Target:0.6638818222808704 || Continuity_Cost:1.8959035615405029 || Number_of_steps:10
epoch: 387 || Train_reward: 28.06300263068118 || Final_Dis_Target:0.011255902276623176 || Continuity_Cost:0.7141294071457838 || Number_of_steps:13
epoch: 388 || Train_reward: -3.4287360651280494 || Final_Dis_Target:0.7373550375304255 || Continuity_Cost:1.3046031767952502 || Number_of_steps:7
epoch: 389 || Train_reward: -4.547723123323699 || Final_Dis_Target:0.6426674932392411 || Continuity_Cost:1.8374918242936154 || Number_of_steps:10
epoch: 390 || Train_reward: -4.305603762884171 || Final_Dis_Target:0.5925022785293658 || Continuity_Cost:1.640500674000552 || Number_of_steps:10
epoch: 391 || Train_reward: 29.028473025354298 || Final_Dis_Target:0.01520708860358725 || Continuity_Cost:2.3930317797521634 || Number_of_steps:4
epoch: 392 || Train_reward: 29.60867018502582 || Final_Dis_Target:0.01702098786494856 || Continuity_Cost:nan || Number_of_steps:1
epoch: 393 || Train_reward: 29.053661144429594 || Final_Dis_Target:0.014230129849503935 || Continuity_Cost:2.5315145203047855 || Number_of_steps:4
epoch: 394 || Train_reward: 29.60610398003709 || Final_Dis_Target:0.01799094493393562 || Continuity_Cost:nan || Number_of_steps:1
epoch: 395 || Train_reward: 29.60558810999299 || Final_Dis_Target:0.018189174522387233 || Continuity_Cost:nan || Number_of_steps:1
epoch: 396 || Train_reward: 29.605537557346736 || Final_Dis_Target:0.018208658447140078 || Continuity_Cost:nan || Number_of_steps:1
epoch: 397 || Train_reward: 29.09229121009611 || Final_Dis_Target:0.011727980776148013 || Continuity_Cost:2.7864964685279396 || Number_of_steps:4
epoch: 398 || Train_reward: -4.266561029013133 || Final_Dis_Target:0.5971890692233083 || Continuity_Cost:1.9359186291677477 || Number_of_steps:10
epoch: 399 || Train_reward: 28.960944742021777 || Final_Dis_Target:0.013866822705003091 || Continuity_Cost:1.837062733543226 || Number_of_steps:5
epoch: 400 || Train_reward: -2.880982766297484 || Final_Dis_Target:0.6331880407923648 || Continuity_Cost:1.534403934820007 || Number_of_steps:6
epoch: 401 || Train_reward: 28.844715012874243 || Final_Dis_Target:0.010946844044364837 || Continuity_Cost:1.72859587065717 || Number_of_steps:6
epoch: 402 || Train_reward: -10.728949019691612 || Final_Dis_Target:0.07977116645914291 || Continuity_Cost:0.5410601978064166 || Number_of_steps:74
epoch: 403 || Train_reward: 29.036902325294072 || Final_Dis_Target:0.012812600873324576 || Continuity_Cost:1.952968646453444 || Number_of_steps:4
epoch: 404 || Train_reward: 27.251946003925042 || Final_Dis_Target:0.01209330598525996 || Continuity_Cost:0.46119764910532046 || Number_of_steps:20
epoch: 405 || Train_reward: -4.862830152483253 || Final_Dis_Target:0.440592789816096 || Continuity_Cost:1.1245451940439397 || Number_of_steps:13
epoch: 406 || Train_reward: -4.3620974580875735 || Final_Dis_Target:0.6070111479846884 || Continuity_Cost:2.057019892452628 || Number_of_steps:10
epoch: 407 || Train_reward: -4.557976727225695 || Final_Dis_Target:0.648996247539106 || Continuity_Cost:1.9318921371947302 || Number_of_steps:10
epoch: 408 || Train_reward: -3.6691151515317015 || Final_Dis_Target:0.4953525289415924 || Continuity_Cost:2.228701319841788 || Number_of_steps:9
epoch: 409 || Train_reward: -4.472749740764106 || Final_Dis_Target:0.6453417858338962 || Continuity_Cost:2.1949279065088696 || Number_of_steps:10
epoch: 410 || Train_reward: -3.632271038147237 || Final_Dis_Target:0.49496435761355484 || Continuity_Cost:2.2032715270711147 || Number_of_steps:9
epoch: 411 || Train_reward: -4.258395065868032 || Final_Dis_Target:0.5851246706612934 || Continuity_Cost:2.122094697035317 || Number_of_steps:10
epoch: 412 || Train_reward: -3.7128347869067175 || Final_Dis_Target:0.5076604633697137 || Continuity_Cost:2.495559374641815 || Number_of_steps:9
epoch: 413 || Train_reward: -4.556057936256296 || Final_Dis_Target:0.6519689479904042 || Continuity_Cost:1.8742677961149878 || Number_of_steps:10
epoch: 414 || Train_reward: 28.94761121741991 || Final_Dis_Target:0.0149473638350494 || Continuity_Cost:2.2432398482684532 || Number_of_steps:5
epoch: 415 || Train_reward: -3.6674784017428435 || Final_Dis_Target:0.4985499340260296 || Continuity_Cost:2.4197760697465127 || Number_of_steps:9
epoch: 416 || Train_reward: -4.255625127152195 || Final_Dis_Target:0.5769071482601149 || Continuity_Cost:1.756229302501813 || Number_of_steps:10
epoch: 417 || Train_reward: -4.366171143927103 || Final_Dis_Target:0.6221601276664186 || Continuity_Cost:2.4509241646500994 || Number_of_steps:10
epoch: 418 || Train_reward: -4.55950658907677 || Final_Dis_Target:0.6315925964210471 || Continuity_Cost:1.9775181209956874 || Number_of_steps:10
epoch: 419 || Train_reward: -4.624344410636485 || Final_Dis_Target:0.646574312333404 || Continuity_Cost:2.245247409967031 || Number_of_steps:10
epoch: 420 || Train_reward: -4.583319334036286 || Final_Dis_Target:0.6470244701729346 || Continuity_Cost:2.30474651645545 || Number_of_steps:10
epoch: 421 || Train_reward: -4.55485248553913 || Final_Dis_Target:0.6657400674539213 || Continuity_Cost:2.1445989226887283 || Number_of_steps:10
epoch: 422 || Train_reward: -4.332516220998409 || Final_Dis_Target:0.5882738594541047 || Continuity_Cost:1.9459439400303955 || Number_of_steps:10
epoch: 423 || Train_reward: -4.421743255075032 || Final_Dis_Target:0.6032926594297868 || Continuity_Cost:2.3949172623091033 || Number_of_steps:10
epoch: 424 || Train_reward: -4.565350271480721 || Final_Dis_Target:0.637762095627071 || Continuity_Cost:2.0610462984541043 || Number_of_steps:10
epoch: 425 || Train_reward: -4.625434114903017 || Final_Dis_Target:0.6798560403477913 || Continuity_Cost:2.608469936369646 || Number_of_steps:10
epoch: 426 || Train_reward: -4.280463984943364 || Final_Dis_Target:0.5368760083473233 || Continuity_Cost:1.980408595511792 || Number_of_steps:10
epoch: 427 || Train_reward: -4.608016893703027 || Final_Dis_Target:0.6733205464743149 || Continuity_Cost:2.637601347390766 || Number_of_steps:10
epoch: 428 || Train_reward: -4.234575830615743 || Final_Dis_Target:0.5419189450691689 || Continuity_Cost:2.706709674280249 || Number_of_steps:10
epoch: 429 || Train_reward: -4.607265387453431 || Final_Dis_Target:0.6698829881643307 || Continuity_Cost:2.4168927214555205 || Number_of_steps:10
epoch: 430 || Train_reward: -4.495327942780954 || Final_Dis_Target:0.6372136069622597 || Continuity_Cost:2.595392032735149 || Number_of_steps:10
epoch: 431 || Train_reward: -4.508222873450173 || Final_Dis_Target:0.6160665175147749 || Continuity_Cost:2.4682524249242017 || Number_of_steps:10
epoch: 432 || Train_reward: -4.690263890596542 || Final_Dis_Target:0.6872507236211867 || Continuity_Cost:2.2316586473620426 || Number_of_steps:10
epoch: 433 || Train_reward: -4.175371443694576 || Final_Dis_Target:0.541172868454486 || Continuity_Cost:2.5979603684957353 || Number_of_steps:10
epoch: 434 || Train_reward: -4.341746600923293 || Final_Dis_Target:0.5909472641346944 || Continuity_Cost:2.4101079266036955 || Number_of_steps:10
epoch: 435 || Train_reward: -4.3168843814140185 || Final_Dis_Target:0.6006592496350157 || Continuity_Cost:2.5240176821270484 || Number_of_steps:10
epoch: 436 || Train_reward: -4.300796355866923 || Final_Dis_Target:0.5957618313982757 || Continuity_Cost:2.3949042455742413 || Number_of_steps:10
epoch: 437 || Train_reward: -4.362958702484078 || Final_Dis_Target:0.6163545659819626 || Continuity_Cost:2.9532624304795045 || Number_of_steps:10
epoch: 438 || Train_reward: -4.633211663810662 || Final_Dis_Target:0.6733224518303556 || Continuity_Cost:2.6758736545969595 || Number_of_steps:10
epoch: 439 || Train_reward: -4.461495615835899 || Final_Dis_Target:0.630638643080898 || Continuity_Cost:2.590417917552362 || Number_of_steps:10
epoch: 440 || Train_reward: -3.9144261510206544 || Final_Dis_Target:0.4722704610582808 || Continuity_Cost:2.303121262962805 || Number_of_steps:10
epoch: 441 || Train_reward: -4.387111277884101 || Final_Dis_Target:0.604125374180133 || Continuity_Cost:2.813625385147594 || Number_of_steps:10
epoch: 442 || Train_reward: -3.5804309718026017 || Final_Dis_Target:0.4924493490855988 || Continuity_Cost:3.16553744105776 || Number_of_steps:9
epoch: 443 || Train_reward: -4.071517282931014 || Final_Dis_Target:0.5138372234651335 || Continuity_Cost:2.919868021031953 || Number_of_steps:10
epoch: 444 || Train_reward: -4.495671025992037 || Final_Dis_Target:0.6222607970975222 || Continuity_Cost:2.779675410644502 || Number_of_steps:10
epoch: 445 || Train_reward: -4.2149164655973745 || Final_Dis_Target:0.5485891421729872 || Continuity_Cost:3.037360020218615 || Number_of_steps:10
epoch: 446 || Train_reward: -4.398503470885148 || Final_Dis_Target:0.6106871523696937 || Continuity_Cost:2.5452589769407696 || Number_of_steps:10
epoch: 447 || Train_reward: -3.5592344524356454 || Final_Dis_Target:0.4857791266557179 || Continuity_Cost:2.9037031391943318 || Number_of_steps:9
epoch: 448 || Train_reward: -4.395017487117338 || Final_Dis_Target:0.6303644419970822 || Continuity_Cost:2.966959813837625 || Number_of_steps:10
epoch: 449 || Train_reward: -4.59675507897615 || Final_Dis_Target:0.6544887080744544 || Continuity_Cost:2.4993958128181863 || Number_of_steps:10
epoch: 450 || Train_reward: -4.325246048869099 || Final_Dis_Target:0.5987492942902971 || Continuity_Cost:2.7083986522621215 || Number_of_steps:10
epoch: 451 || Train_reward: -4.440361758898235 || Final_Dis_Target:0.48060930863030366 || Continuity_Cost:2.07944231843486 || Number_of_steps:12
epoch: 452 || Train_reward: -4.732674006913758 || Final_Dis_Target:0.6888050499014494 || Continuity_Cost:2.981134467358916 || Number_of_steps:10
epoch: 453 || Train_reward: -4.350092140461226 || Final_Dis_Target:0.6104284697842874 || Continuity_Cost:2.55066983648032 || Number_of_steps:10
epoch: 454 || Train_reward: 29.088581592728456 || Final_Dis_Target:0.011681744642202414 || Continuity_Cost:3.8805386716515406 || Number_of_steps:4
epoch: 455 || Train_reward: -4.423833754768307 || Final_Dis_Target:0.6401927257197285 || Continuity_Cost:2.95734931612673 || Number_of_steps:10
epoch: 456 || Train_reward: -4.679597062647439 || Final_Dis_Target:0.6904996129228138 || Continuity_Cost:2.816651569495628 || Number_of_steps:10
epoch: 457 || Train_reward: 29.062083380553524 || Final_Dis_Target:0.012345514067012734 || Continuity_Cost:3.352053062825311 || Number_of_steps:4
epoch: 458 || Train_reward: 26.864134454483505 || Final_Dis_Target:0.012445307824095215 || Continuity_Cost:0.7172254028899456 || Number_of_steps:24
epoch: 459 || Train_reward: -3.8871445174416928 || Final_Dis_Target:0.9074988842750148 || Continuity_Cost:2.301350430279862 || Number_of_steps:7
epoch: 460 || Train_reward: 28.115154870095054 || Final_Dis_Target:0.01360156301370433 || Continuity_Cost:1.078548805553367 || Number_of_steps:12
epoch: 461 || Train_reward: 29.46992481123152 || Final_Dis_Target:0.006570065100839462 || Continuity_Cost:0.8656393198983191 || Number_of_steps:2
epoch: 462 || Train_reward: -5.0917237709778105 || Final_Dis_Target:0.40245544041872916 || Continuity_Cost:1.1595424730109791 || Number_of_steps:16
epoch: 463 || Train_reward: -3.9578949412299904 || Final_Dis_Target:0.40577183840514924 || Continuity_Cost:1.9097093977486015 || Number_of_steps:12
epoch: 464 || Train_reward: -3.5286065611031394 || Final_Dis_Target:0.4808747949780664 || Continuity_Cost:2.573791177265154 || Number_of_steps:9
epoch: 465 || Train_reward: 29.09197574602358 || Final_Dis_Target:0.01111094552776868 || Continuity_Cost:3.3654579353487533 || Number_of_steps:4
epoch: 466 || Train_reward: 29.060524956768756 || Final_Dis_Target:0.013855052000957657 || Continuity_Cost:3.5088718772056375 || Number_of_steps:4
epoch: 467 || Train_reward: 28.951310226985605 || Final_Dis_Target:0.017414359172757698 || Continuity_Cost:2.7641367246018183 || Number_of_steps:5
epoch: 468 || Train_reward: 29.613631804576006 || Final_Dis_Target:0.01522184507865917 || Continuity_Cost:nan || Number_of_steps:1
epoch: 469 || Train_reward: 29.621487307567186 || Final_Dis_Target:0.012578803944596657 || Continuity_Cost:nan || Number_of_steps:1
epoch: 470 || Train_reward: -0.6428991185531697 || Final_Dis_Target:0.014151108090915077 || Continuity_Cost:3.7389212952086823 || Number_of_steps:4
epoch: 471 || Train_reward: -3.901950568359272 || Final_Dis_Target:0.5904347020181837 || Continuity_Cost:3.302735362920015 || Number_of_steps:9
epoch: 472 || Train_reward: 29.07564971746323 || Final_Dis_Target:0.011759928093649553 || Continuity_Cost:3.7191679685031787 || Number_of_steps:4
epoch: 473 || Train_reward: 29.091782155462862 || Final_Dis_Target:0.011091652670129553 || Continuity_Cost:3.802008667477407 || Number_of_steps:4
epoch: 474 || Train_reward: 29.08692078307795 || Final_Dis_Target:0.011467101235823228 || Continuity_Cost:3.50169359484657 || Number_of_steps:4
epoch: 475 || Train_reward: -3.399370562957229 || Final_Dis_Target:0.7274893510056673 || Continuity_Cost:0.8802833955904588 || Number_of_steps:7
epoch: 476 || Train_reward: -4.56808975055684 || Final_Dis_Target:0.6808837282249945 || Continuity_Cost:2.7825779299781903 || Number_of_steps:10
epoch: 477 || Train_reward: 29.042425853928556 || Final_Dis_Target:0.015917820010891415 || Continuity_Cost:3.7084667596338003 || Number_of_steps:4
epoch: 478 || Train_reward: 29.06208546948424 || Final_Dis_Target:0.013809244032596204 || Continuity_Cost:3.6915048670052166 || Number_of_steps:4
epoch: 479 || Train_reward: 29.094457219214206 || Final_Dis_Target:0.010750645013117274 || Continuity_Cost:3.5357845000796724 || Number_of_steps:4
epoch: 480 || Train_reward: 28.956457374514432 || Final_Dis_Target:0.014608553955069548 || Continuity_Cost:2.5308885419861324 || Number_of_steps:5
epoch: 481 || Train_reward: 29.601702318783275 || Final_Dis_Target:0.019717241368401507 || Continuity_Cost:nan || Number_of_steps:1
epoch: 482 || Train_reward: -0.6676599502536817 || Final_Dis_Target:0.017653014970772374 || Continuity_Cost:3.5590307659879548 || Number_of_steps:4
epoch: 483 || Train_reward: 26.580393913363103 || Final_Dis_Target:0.015325664786770946 || Continuity_Cost:0.8721761950141228 || Number_of_steps:20
epoch: 484 || Train_reward: 28.964707220957226 || Final_Dis_Target:0.015812964086706068 || Continuity_Cost:2.7170834682057246 || Number_of_steps:5
epoch: 485 || Train_reward: 29.477976988711408 || Final_Dis_Target:0.009606012896684193 || Continuity_Cost:0.2197327889647842 || Number_of_steps:2
epoch: 486 || Train_reward: 29.035963923211536 || Final_Dis_Target:0.014721614652531002 || Continuity_Cost:3.9876559119345503 || Number_of_steps:4
epoch: 487 || Train_reward: 29.055760166660722 || Final_Dis_Target:0.014047343007974993 || Continuity_Cost:3.2260893009646447 || Number_of_steps:4
epoch: 488 || Train_reward: 29.608770956884086 || Final_Dis_Target:0.016983447215274464 || Continuity_Cost:nan || Number_of_steps:1
epoch: 489 || Train_reward: 29.61289408154372 || Final_Dis_Target:0.015482993633532505 || Continuity_Cost:nan || Number_of_steps:1
epoch: 490 || Train_reward: 29.60237034925118 || Final_Dis_Target:0.01945015550522649 || Continuity_Cost:nan || Number_of_steps:1
epoch: 491 || Train_reward: 28.977485306557984 || Final_Dis_Target:0.014327239277657527 || Continuity_Cost:3.184758364097832 || Number_of_steps:5
epoch: 492 || Train_reward: 28.950164307933406 || Final_Dis_Target:0.019382120171444195 || Continuity_Cost:1.4623108746963795 || Number_of_steps:5
epoch: 493 || Train_reward: -3.649397698264452 || Final_Dis_Target:0.37599818233918764 || Continuity_Cost:2.2897783075300016 || Number_of_steps:11
epoch: 494 || Train_reward: 29.09901698613839 || Final_Dis_Target:0.011704502621492351 || Continuity_Cost:3.048957377680338 || Number_of_steps:4
epoch: 495 || Train_reward: 29.08345953537089 || Final_Dis_Target:0.011829392425476492 || Continuity_Cost:3.5709727075680555 || Number_of_steps:4
epoch: 496 || Train_reward: -4.059339643905647 || Final_Dis_Target:0.6389924719097292 || Continuity_Cost:2.9874002609867123 || Number_of_steps:9
epoch: 497 || Train_reward: -3.6264555685720508 || Final_Dis_Target:0.5151448747709788 || Continuity_Cost:2.7814994840303457 || Number_of_steps:9
epoch: 498 || Train_reward: -3.6973486398524953 || Final_Dis_Target:0.46512693723633075 || Continuity_Cost:2.766073939717173 || Number_of_steps:10
epoch: 499 || Train_reward: -3.6226020802487335 || Final_Dis_Target:0.5185648380941631 || Continuity_Cost:3.057076287399866 || Number_of_steps:9
epoch: 500 || Train_reward: 29.07624615806493 || Final_Dis_Target:0.01275896197715641 || Continuity_Cost:3.5911559043369374 || Number_of_steps:4
epoch: 501 || Train_reward: 29.61422619643564 || Final_Dis_Target:0.015013050459947075 || Continuity_Cost:nan || Number_of_steps:1
epoch: 502 || Train_reward: 29.61658284802494 || Final_Dis_Target:0.014199410761413298 || Continuity_Cost:nan || Number_of_steps:1
epoch: 503 || Train_reward: -7.3141567235520695 || Final_Dis_Target:0.30392601960477467 || Continuity_Cost:1.112808290577693 || Number_of_steps:23
epoch: 504 || Train_reward: 19.237407887890107 || Final_Dis_Target:0.011986985093304902 || Continuity_Cost:0.59865839761547 || Number_of_steps:95
epoch: 505 || Train_reward: 28.820919051848584 || Final_Dis_Target:0.01142457148775552 || Continuity_Cost:3.0989835471668243 || Number_of_steps:6
epoch: 506 || Train_reward: -3.84152150327881 || Final_Dis_Target:0.6018435903487664 || Continuity_Cost:2.6554905141992426 || Number_of_steps:9
epoch: 507 || Train_reward: -3.493603471146983 || Final_Dis_Target:0.4867980011601759 || Continuity_Cost:2.9039359409520427 || Number_of_steps:9
epoch: 508 || Train_reward: 28.757081895393956 || Final_Dis_Target:0.013510103387578043 || Continuity_Cost:2.818435244612666 || Number_of_steps:7
epoch: 509 || Train_reward: -3.677776966353376 || Final_Dis_Target:0.5412895746287695 || Continuity_Cost:3.4722253426395637 || Number_of_steps:9
epoch: 510 || Train_reward: -3.5510033092796247 || Final_Dis_Target:0.506796980940615 || Continuity_Cost:2.9217998340724938 || Number_of_steps:9
epoch: 511 || Train_reward: -3.8183492177723286 || Final_Dis_Target:0.5751893685582429 || Continuity_Cost:3.078691577843022 || Number_of_steps:9
epoch: 512 || Train_reward: -4.081525789449308 || Final_Dis_Target:0.6516205265845908 || Continuity_Cost:2.4927793834688594 || Number_of_steps:9
epoch: 513 || Train_reward: 29.057999978222977 || Final_Dis_Target:0.014215315850098591 || Continuity_Cost:3.2306292215927366 || Number_of_steps:4
epoch: 514 || Train_reward: 29.065155985295977 || Final_Dis_Target:0.012603375054342263 || Continuity_Cost:3.7945397903569678 || Number_of_steps:4
epoch: 515 || Train_reward: 29.06929622691255 || Final_Dis_Target:0.012260564324501528 || Continuity_Cost:4.604468954318189 || Number_of_steps:4
epoch: 516 || Train_reward: -3.6458102091884284 || Final_Dis_Target:0.8089990266316917 || Continuity_Cost:1.7226159892339288 || Number_of_steps:7
epoch: 517 || Train_reward: -3.4107899912171584 || Final_Dis_Target:0.5521977358591457 || Continuity_Cost:2.653401379442158 || Number_of_steps:8
epoch: 518 || Train_reward: -3.760781409392144 || Final_Dis_Target:0.548191300118279 || Continuity_Cost:2.678538804113063 || Number_of_steps:9
epoch: 519 || Train_reward: -3.646052791691589 || Final_Dis_Target:0.516999432435103 || Continuity_Cost:2.7763803306191637 || Number_of_steps:9
epoch: 520 || Train_reward: -3.7081476395327915 || Final_Dis_Target:0.527791985601202 || Continuity_Cost:2.4318317226910175 || Number_of_steps:9
epoch: 521 || Train_reward: 29.081468048419367 || Final_Dis_Target:0.011345990903958558 || Continuity_Cost:3.7982768553373076 || Number_of_steps:4
epoch: 522 || Train_reward: 29.07951829526126 || Final_Dis_Target:0.01176840266702583 || Continuity_Cost:3.954397610730868 || Number_of_steps:4
epoch: 523 || Train_reward: 29.09406045854374 || Final_Dis_Target:0.011221339293085227 || Continuity_Cost:4.089317471460964 || Number_of_steps:4
epoch: 524 || Train_reward: -3.943830624896826 || Final_Dis_Target:0.6132377676049162 || Continuity_Cost:2.47815560755379 || Number_of_steps:9
epoch: 525 || Train_reward: 29.09455436864495 || Final_Dis_Target:0.011569207055150969 || Continuity_Cost:3.142493374189053 || Number_of_steps:4
epoch: 526 || Train_reward: 29.61249820176595 || Final_Dis_Target:0.015624047942440484 || Continuity_Cost:nan || Number_of_steps:1
epoch: 527 || Train_reward: 29.612026422610445 || Final_Dis_Target:0.015792980958506425 || Continuity_Cost:nan || Number_of_steps:1
epoch: 528 || Train_reward: 29.066880506273893 || Final_Dis_Target:0.014190308862408206 || Continuity_Cost:4.384286681343866 || Number_of_steps:4
epoch: 529 || Train_reward: 29.628330965298765 || Final_Dis_Target:0.01048148257322015 || Continuity_Cost:nan || Number_of_steps:1
epoch: 530 || Train_reward: 29.628778880534608 || Final_Dis_Target:0.010350878191824576 || Continuity_Cost:nan || Number_of_steps:1
epoch: 531 || Train_reward: 29.628284317561352 || Final_Dis_Target:0.010495131328722741 || Continuity_Cost:nan || Number_of_steps:1
epoch: 532 || Train_reward: 29.61342788413638 || Final_Dis_Target:0.01529380929518095 || Continuity_Cost:nan || Number_of_steps:1
epoch: 533 || Train_reward: 29.626162426968737 || Final_Dis_Target:0.011125369229970561 || Continuity_Cost:nan || Number_of_steps:1
epoch: 534 || Train_reward: -3.916374178926874 || Final_Dis_Target:0.9124933967080535 || Continuity_Cost:1.5439916537435672 || Number_of_steps:7
epoch: 535 || Train_reward: 29.07432731838746 || Final_Dis_Target:0.013310644017218053 || Continuity_Cost:4.500845511173782 || Number_of_steps:4
epoch: 536 || Train_reward: 29.058406579244426 || Final_Dis_Target:0.01421643583852285 || Continuity_Cost:3.5436561842962186 || Number_of_steps:4
epoch: 537 || Train_reward: 29.524827640666683 || Final_Dis_Target:0.005528611965302582 || Continuity_Cost:0.279689493038741 || Number_of_steps:2
epoch: 538 || Train_reward: 27.688150172514245 || Final_Dis_Target:0.012380680187430923 || Continuity_Cost:0.9616589812955505 || Number_of_steps:17
epoch: 539 || Train_reward: -3.811135535206266 || Final_Dis_Target:0.7147801777270606 || Continuity_Cost:1.2132850211276949 || Number_of_steps:8
